,state,name_hotel,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,MISC,relative_results,url
810,New_York,Olcott Harbor Resort,"Olcott Harbor Resort, 5764 W Lake Rd, Olcott, NY 14126",0x89d486ec5b15e6df:0x1782ecb9ef1eef46,,43.3338188,-78.7205621,"['Campground', 'Camp', 'Hotel', 'Motel', 'Restaurant']",4.3,28,"{'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Good for kids']}","['0x89d486fb46b35e0f:0xf89fc350fa1c93f0', '0x89d49ced4b2e0f51:0x3079048d41e88081', '0x89d46d306e5603df:0x4a2c9c30dc1c37b1', '0x89d47f8dc483fd1d:0x9e5f2eb2f9f00003', '0x89d47eaacc4b432b:0xe3951a60f614b69e']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d486ec5b15e6df:0x1782ecb9ef1eef46?authuser=-1&hl=en&gl=us
811,New_York,Hotel Mcdonnell Social Club,"Hotel Mcdonnell Social Club, 512 W Washington St, Bath, NY 14810",0x89d1afb11ffa1921:0xccab9cd6c7bc171f,,42.342325,-77.3410169,"['Social club', 'Hotel']",3.6,27,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d1afb11ffa1921:0xccab9cd6c7bc171f?authuser=-1&hl=en&gl=us
812,New_York,Holiday Inn Rochester Airport,"Holiday Inn Rochester Airport, 911 Brooks Ave, Rochester, NY 14624",0x89d6b3574c44e581:0x31252b5276fd034,"Modest option with a heated indoor pool, whirlpool & sauna, plus a free airport shuttle & Wi-Fi.",43.128843,-77.65807699999999,['Hotel'],2.9,48,,"['0x89d6b35f3e513d57:0x4bece3ab95d4384e', '0x89d6b34ff70d7645:0xe0a57ff3e4c323db']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d6b3574c44e581:0x31252b5276fd034?authuser=-1&hl=en&gl=us
813,New_York,Sandbar Rooftop,"Sandbar Rooftop, 152 W 26th St, New York, NY 10001",0x89c259d10e654f89:0x62d82b277df2095a,Cocktails & bites atop the Hilton Hotel in a chic eatery with a beachy vibe & panoramic city views.,40.7455564,-73.9937483,"['Lounge', 'Hotel']",4.0,78,"{'Service options': ['Dine-in', 'Delivery'], 'Highlights': ['Great cocktails'], 'Offerings': ['Alcohol', 'Beer', 'Cocktails', 'Hard liquor', 'Wine'], 'Amenities': ['Restroom'], 'Atmosphere': ['Cozy'], 'Crowd': ['Groups', 'Tourists'], 'Planning': ['Accepts reservations']}",,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259d10e654f89:0x62d82b277df2095a?authuser=-1&hl=en&gl=us
814,New_York,Catskill Inn,"Catskill Inn, 7848 Rte 9W, Catskill, NY 12414",0x89ddbda3a1f3283d:0x296d41d1edf80827,,42.228553,-73.8694257,"['Motel', 'Hotel', 'Indoor lodging']",2.6,27,,"['0x89ddbd990715ec85:0xb1026dff9f77b182', '0x89ddbae115745a69:0x6840bb14bc861cb5', '0x89ddbd7368371a39:0xb6286b5c0af2801', '0x89dda52653bb9e5d:0x9936952aaa562c22', '0x89ddbd9eccecc14f:0xd351630b47674058']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89ddbda3a1f3283d:0x296d41d1edf80827?authuser=-1&hl=en&gl=us
815,New_York,Inn & Suites,"Inn & Suites, 121 Burgin Dr, Cobleskill, NY 12043",0x89dc26e7a8588261:0xaad64d086e21d209,,42.6826168,-74.47401169999999,['Hotel'],2.6,56,,"['0x89dc26e70bd97301:0x29feb4653bf5233e', '0x89dc26c5fea937ef:0xb0fe27c16c244a1', '0x89dc26fac423fbdb:0xd2f772aa181e1e49']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dc26e7a8588261:0xaad64d086e21d209?authuser=-1&hl=en&gl=us
816,New_York,Creekside Resort,"Creekside Resort, 2150 Sherburne Rd, Walworth, NY 14568",0x89d6d471c9240a9b:0x68a03f9b1e58dba8,,43.1297451,-77.2759301,['Hotel'],4.5,58,,"['0x89d12d70c27dd20f:0xfcac7c5733d27907', '0x89d6d5bed9160b1b:0xfc1afb74575128e', '0x89d12fb4b3c3a867:0x49f86bc5a4169d07', '0x89d6cbab5438f54f:0x9e224a38340c5d07']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d6d471c9240a9b:0x68a03f9b1e58dba8?authuser=-1&hl=en&gl=us
817,New_York,Alder Creek Golf Course & Country Inn,"Alder Creek Golf Course & Country Inn, 11333 NY-12, Alder Creek, NY 13301",0x89d9271646164f53:0x3397c1a26d133f1d,Country inn offers plush rooms with 4-poster beds & an on-site 9-hole golf course with academy.,43.4094276,-75.22406,"['Golf course', 'Hotel']",4.3,35,,"['0x89d8de5c3ec0ec85:0xa9cfca37528ad701', '0x89d8d7459211820b:0xf49007cabe367968', '0x89d927c1ca074959:0x99d55c6b9e883787', '0x89d8dfb9a463ffff:0x74e2802e2d452354', '0x89d8e083ba401a33:0xed59188ace983c11']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d9271646164f53:0x3397c1a26d133f1d?authuser=-1&hl=en&gl=us
818,New_York,Bragdon House Bed & Breakfast - Wine Tours,"Bragdon House Bed & Breakfast - Wine Tours, 527 S Main St, Geneva, NY 14456",0x89d0c519913e05c5:0x7b99a763ee99d7d1,"Bright B&B offering plush rooms with lake views & Wi-Fi, plus gourmet breakfast & wine tours.",42.8626231,-76.98325,"['Tour operator', 'Bed & breakfast', 'Food and beverage consultant', 'Hotel', 'Tour agency']",4.9,56,"{'From the business': ['Identifies as women-led'], 'Accessibility': ['Wheelchair accessible entrance']}","['0x89d0c580e0089e1f:0x19cb58c0ea9b4b7', '0x89d0c53ff9bca1c9:0x883b1f1398a4057', '0x89d0dab8aaf0338b:0x8d1a29bb6cb1f695', '0x89d0c44839a7558d:0x61a25d9f0aaeef08', '0x89d131901be59337:0x8be82383499dfc4d']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d0c519913e05c5:0x7b99a763ee99d7d1?authuser=-1&hl=en&gl=us
819,New_York,Scott's Oquaga Lake House,"Scott's Oquaga Lake House, 591 Oquaga Lake Rd, Deposit, NY 13754",0x89db1148e13621e1:0xb8c37b87467ca288,All-inclusive resort in Catskills with accommodation from 2 to 22 people plus varied activities.,42.017629,-75.45936999999999,['Hotel'],4.5,55,,"['0x89db1239cc4ff811:0xba8667682af2224a', '0x89db137eb815bf29:0x7acf5c4919ea6f97', '0x89db6a13586a2033:0x6dede5d466335b02']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89db1148e13621e1:0xb8c37b87467ca288?authuser=-1&hl=en&gl=us
820,New_York,Byblos Niagara Resort and Spa,"Byblos Niagara Resort and Spa, 100 Whitehaven Rd, Grand Island, NY 14072",0x89d36e9dbadfe92d:0xe597539b954538ec,Classic rooms with balconies in a riverfront hotel featuring 2 pools & a cocktail lounge.,43.0213364,-78.8963582,"['Resort hotel', 'Hotel']",3.8,108,,"['0x89d36e9d68c59631:0x825c38ab1c6e314d', '0x89d369be6974dec3:0x9402aca4470d98bf', '0x89d36bc1bbd2d7b7:0xb7d1ed939ed376c9', '0x89d342e4859a95b7:0x68c48baad9b8df9f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d36e9dbadfe92d:0xe597539b954538ec?authuser=-1&hl=en&gl=us
821,New_York,Best Western Long Island City,"Best Western Long Island City, 3805 Hunters Point Ave, Long Island City, NY 11101",0x89c25ece25176577:0x935048e3baeb98f,"Budget hotel offering functional rooms, a fitness center & complimentary hot breakfast.",40.7369151,-73.927988,['Hotel'],3.4,36,,"['0x89c25ecd05a8525b:0xfeba5f581c24d67a', '0x89c25f2c9d417045:0xefed9acb6ec254c8', '0x89c25940ad9040eb:0x5c2b840bc3a85513', '0x89c258d3d0934193:0x60551682800973ae']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25ece25176577:0x935048e3baeb98f?authuser=-1&hl=en&gl=us
822,New_York,Endicott Inn,"Endicott Inn, 214 Washington Ave, Endicott, NY 13760",0x89daec8e559027f3:0xf7c0a1950f7b08e6,,42.0994977,-76.04827379999999,['Hotel'],1.5,24,,"['0x89daec5dfdba7c99:0x6393b4c1e206768a', '0x89daec43b9ddd093:0x8e4758421888cded', '0x89daec7e1b0ee5bb:0x660dd178dcce8c42', '0x89daec5fed801c61:0x62ef16cfbee6d426']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89daec8e559027f3:0xf7c0a1950f7b08e6?authuser=-1&hl=en&gl=us
823,New_York,North Pembroke Hotel,"North Pembroke Hotel, 8100 N Pembroke Rd, Batavia, NY 14020",0x89d3925ff7e50b73:0x7238666d77833379,,43.0213529,-78.3363828,['Hotel'],4.9,18,,"['0x89d3968769da31fd:0xf5247cf1730d1147', '0x89d3f2e81a50fc97:0xd1c10ad6f04f6c9e', '0x89d391733cff6167:0x3ff3bea6d6edf80d', '0x89d3edc0ebc4782f:0xef99930e462a8dc3', '0x89d3ee0451d809e1:0xd3061fcca499156c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d3925ff7e50b73:0x7238666d77833379?authuser=-1&hl=en&gl=us
824,New_York,Deep Well Motel,"Deep Well Motel, 3905 Waverly Rd, Owego, NY 13827",0x89da99e9e051c4e3:0xd5ca208984377d30,,42.097295,-76.287369,"['Hotel', 'Inn', 'Motel']",2.8,33,,"['0x89da99b88dd9cdef:0x7256a887d1f3410c', '0x89da970203b94d77:0x2f7e11e579099451', '0x89daec5dfdba7c99:0x6393b4c1e206768a', '0x89da9724e6d89989:0xa50f62401ec8448f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89da99e9e051c4e3:0xd5ca208984377d30?authuser=-1&hl=en&gl=us
825,New_York,D And D Hotel,"D And D Hotel, 4455 Lakeshore Dr, Canandaigua, NY 14424",0x89d126e5c8ff9223:0x2f835f85e9377f82,,42.8719076,-77.24992979999999,['Hotel'],3.6,18,,"['0x89d126e5c3c6c4db:0x274dd88471bdfb86', '0x89d127198c301b73:0x4f2e6e5a03416f3', '0x89d1271bfa10dc7b:0xc4131c762a1339a2', '0x89d1276c0de340e3:0x3a5e48dfc2af391c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d126e5c8ff9223:0x2f835f85e9377f82?authuser=-1&hl=en&gl=us
826,New_York,Knickerbocker Yacht Hotel,"Knickerbocker Yacht Hotel, 433 Main St, Port Washington, NY 11050",0x89c2892a10012dd5:0x7123ae4f518ad0b8,"Unfussy rooms with bay views in a casual waterfront hotel offering a lobby bar, a terrace & a pier.",40.828952,-73.70263899999999,['Hotel'],4.7,47,,"['0x89c28620b0c0aa53:0x452444f2f7d51e36', '0x89c288a1c78bb60d:0xea3c4e76a663a034', '0x89c2899811691235:0xc370a8eda372c006', '0x89c2853f41f0b1cf:0x58d3b7e4a47f5708', '0x89c28997385d9d5d:0x320b82b473cead14']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2892a10012dd5:0x7123ae4f518ad0b8?authuser=-1&hl=en&gl=us
827,New_York,Roseboro Hotel,"Roseboro Hotel, 205 Main St, Sharon Springs, NY 13459",0x89dea1b808c5ce39:0x742410d5cff34445,,42.7949103,-74.61818389999999,['Hotel'],4.7,15,,"['0x89dea1b7d7121707:0x842ff9dd66c0544c', '0x89dea1b638bedc35:0x39659cf9c20d9dc6', '0x89dea1b7e5afffff:0x6c6a76cfe9bcd423', '0x89dea1c806879933:0x6d8b6f363633fccc']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dea1b808c5ce39:0x742410d5cff34445?authuser=-1&hl=en&gl=us
828,New_York,The Scheppard’s Hook Motel,"The Scheppard’s Hook Motel, 8438 NY-3, Pulaski, NY 13142",0x89d8369fc25922b9:0x2beb3f4ae49b0b0,,43.6312237,-76.1536187,"['Motel', 'Hotel', 'Lodge']",4.5,25,,"['0x89d84811d8d73825:0xb0c04b66844b758a', '0x89d9ccad17aed2db:0xb321441f11592247', '0x89d83535d0069ab9:0x38b31628798cc221', '0x89d8346f9f802209:0x8487ebdbfa319a42', '0x89d83389f4ce482d:0xc2f71e4e56d7ab34']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d8369fc25922b9:0x2beb3f4ae49b0b0?authuser=-1&hl=en&gl=us
829,New_York,Wallkill Inn & Suites,"Wallkill Inn & Suites, 551 NY-211, Middletown, NY 10941",0x89c3331fe11658ef:0x90dacb05546749dd,,41.4636297,-74.3748011,['Hotel'],3.1,48,,"['0x89c32d3eb8d9a071:0xd114170c12250eb7', '0x89c32d37e92f15b9:0xcc5a6e8edc7bba52', '0x89dccd793849ba2b:0xda30349e40fd3c62', '0x89c32d5935d29dd1:0x7fd6be3908c25296']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c3331fe11658ef:0x90dacb05546749dd?authuser=-1&hl=en&gl=us
830,New_York,Ramada Amherst/Getzville Hotel and Conference Center,"Ramada Amherst/Getzville Hotel and Conference Center, 2402 N Forest Rd, Getzville, NY 14068",0x89d373d8874f5df7:0x3c873465b0462ea1,"Laid-back waterside option offering free continental breakfast & WiFi, plus a casual restaurant.",43.0084372,-78.77917719999999,"['Hotel', 'Lodge']",3.5,38,,"['0x89d37219b237a4b5:0xc231063e8c4e3e13', '0x89d3724abeb72c13:0x163c73fde864583a', '0x89d37262131f3ef7:0xbf08566dbea2e54f', '0x89d372482c7062e3:0xb269d771f021739f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d373d8874f5df7:0x3c873465b0462ea1?authuser=-1&hl=en&gl=us
831,New_York,Comfort Inn & Suites Airport - Wolf Road,"Comfort Inn & Suites Airport - Wolf Road, 16 Wolf Rd, Albany, NY 12205",0x89de0b5fa9b5a569:0x4a1ac16865a32f22,"Modern rooms in a budget airport hotel with an indoor pool, plus free breakfast & airport shuttle.",42.710347,-73.821376,"['Hotel', 'Lodge']",4.0,38,,"['0x89de0b677c261963:0xe1d2fa3301542cd3', '0x89de0b5ee511990f:0x23fc9d8b325544b1', '0x89de0c8a90ee5af5:0x64fa44ed0fcdbb52']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89de0b5fa9b5a569:0x4a1ac16865a32f22?authuser=-1&hl=en&gl=us
832,New_York,Olympic Dreams Chalet,"Olympic Dreams Chalet, 66 Fox Farm Rd, Wilmington, NY 12997",0x4ccaf95cbaf2fdef:0x5b8aa703a86830de,,44.3626756,-73.8367962,"['Vacation home rental agency', 'Hotel']",4.9,13,{'Accessibility': ['Wheelchair accessible entrance']},"['0x4ccae260bfa4e2ef:0xea18072624d05658', '0x4ccafc75d5e95ea1:0xa8f3a4dbc10958f4', '0x4ccaf94336f60339:0x85199322b4e272a7', '0x4ccae29aedd27f1b:0xccc5817c9fb964af']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4ccaf95cbaf2fdef:0x5b8aa703a86830de?authuser=-1&hl=en&gl=us
833,New_York,CLOVE PLAZA,"CLOVE PLAZA, 101 Forest Rd, Kiryas Joel, NY 10950",0x89c2d729b828bfad:0x18411c9f0cfaa0d1,,41.3485863,-74.1673093,['Hotel'],4.9,33,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2d729b828bfad:0x18411c9f0cfaa0d1?authuser=-1&hl=en&gl=us
834,New_York,Depauville Hotel,"Depauville Hotel, 32506 Stephanie St, Depauville, NY 13632",0x89d8755c12797bc1:0xe45d6ebe640d1089,,44.1394568,-76.0679218,"['Hotel', 'Lodging', 'Pub']",4.6,28,,"['0x89d87558cfa99103:0xb58969cb8c738d5b', '0x4ccd4a139b150209:0x727a581f77172dec', '0x4ccd490abce93cf1:0xdba8a95a577cc7c8', '0x4ccd49c45dd6e86d:0xa51d3764b10e1723', '0x4ccd49a093a93781:0x35c3a8aa7795b867']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d8755c12797bc1:0xe45d6ebe640d1089?authuser=-1&hl=en&gl=us
835,New_York,Mohican Lake Resort,"Mohican Lake Resort, 97 Leers Rd #5312, Glen Spey, NY 12737",0x89c352e996ab601d:0x5d13ba2c4f2da9f8,,41.5162265,-74.8104145,"['Hotel', 'Inn', 'Resort hotel', 'Swimming lake']",4.2,28,,"['0x89c354f0c07ad8a3:0x69fc462ad79b9144', '0x89c35212a91b5d17:0x1d9d091b1ab50386', '0x89db57b7facf159d:0x73aea1b44e52ed14', '0x89dcb3c3aac88ebd:0xe0808361dd55af68', '0x89dca52ad9df650f:0xa28a7108593d9497']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c352e996ab601d:0x5d13ba2c4f2da9f8?authuser=-1&hl=en&gl=us
836,New_York,Preble Hotel,"Preble Hotel, 1905 Preble Rd, Preble, NY 13141",0x89da1694a9eec73f:0x70e4cebe69835e00,,42.7358577,-76.1495271,['Hotel'],3.9,46,,"['0x89da5cfb13d329c5:0x6fd87c3036eb5ec2', '0x89da1690e997d5ed:0x3bd3fe81b3300bd0', '0x89da182545510ee1:0x7a4a1c28a3efc473', '0x89da6bae6456aefd:0x25b0ee58defd9f3d', '0x89da7abdeee3331d:0xc95228fa3504f853']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89da1694a9eec73f:0x70e4cebe69835e00?authuser=-1&hl=en&gl=us
837,New_York,Quality Inn Convention Center,"Quality Inn Convention Center, 442 W 36th St, New York, NY 10018",0x89c259b2f05408cd:0x5fe4da8fac293fc3,"Midtown hotel with simple rooms & featuring free breakfast, coffee & WiFi.",40.7553166,-73.9973521,"['Hotel', 'Lodge']",3.5,36,,"['0x89c2584cce0af83b:0x6cd45d23e52a9fc5', '0x89c2584ccd0081cd:0xcf0e9bc217b7efc8', '0x89c258f44af26f9b:0x406317c07de65e08', '0x89c25861bfc7cfd5:0x1fcb0153eb17e50f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259b2f05408cd:0x5fe4da8fac293fc3?authuser=-1&hl=en&gl=us
838,New_York,Sleep Inn JFK Airport,"Sleep Inn JFK Airport, 177-08 Liberty Ave, Jamaica, NY 11433",0x89c2613d37dfa795:0x9b64f785629b08d1,"Relaxed budget hotel with contemporary rooms, plus free Wi-Fi, breakfast & an airport shuttle.",40.705209,-73.782127,"['Hotel', 'Lodge']",3.8,118,,"['0x89c2613301ed83a5:0x43082c9bdbe432cc', '0x89c26702bc849517:0x976eb480333751e', '0x89c26602058066e3:0x8120b2e8f436c6f3', '0x89c2611d291146b3:0x60cf92f39b269adc']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2613d37dfa795:0x9b64f785629b08d1?authuser=-1&hl=en&gl=us
839,New_York,Acra Manor Resort,"Acra Manor Resort, 487 Old Rte 23, Acra, NY 12405",0x89ddb713660abf69:0xaee5c7b7dde46b76,"An all-inclusive resort with 3 pools, basketball, tennis courts & a lake, plus 2 free daily meals. ",42.3099546,-74.0538134,"['Resort hotel', 'Hotel', 'Lodge', 'Lodging']",4.0,68,,"['0x89ddba77455db5f3:0x6067ffb74d4c4029', '0x89ddba7f48e4ebf7:0xdf533fa10d34a5c7', '0x89ddbb6e834706a3:0x7f6683a26dd7ff95', '0x89ddbaddfbc3c6f7:0xa52c62dfa73a088f', '0x89ddca0b70350e97:0x55c535e4b710dc4f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89ddb713660abf69:0xaee5c7b7dde46b76?authuser=-1&hl=en&gl=us
840,New_York,Forever Bungalows,"Forever Bungalows, 765 NY-114, Sag Harbor, NY 11963",0x89e8bcc3d6024ce9:0x4f87de57ff3ced58,"Modern rooms, suites & bungalows in a relaxed resort offering a lounge & a lawn with a fire pit.",40.9916927,-72.2666567,['Hotel'],4.0,26,,"['0x89e8bc132f097e49:0x798aaa73c4880248', '0x89e8bd395a987df1:0xededa8f07c785c5', '0x89e8bd57c37657ad:0x436e371125e17aa5', '0x89e8baec59a07abb:0x575d4c3cd8b81084']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e8bcc3d6024ce9:0x4f87de57ff3ced58?authuser=-1&hl=en&gl=us
841,New_York,IHG Army Hotels Fort Drum Inn,"IHG Army Hotels Fort Drum Inn, P-4205, Po Valley Rd, Fort Drum, NY 13602",0x89d87e999878b791:0xb12ec02904de1ec1,,44.035703,-75.786215,['Hotel'],3.9,95,,"['0x89d87bda86c52409:0xc3e7adc4606c642a', '0x89d87962458d3471:0xc735c5e3b06417ad', '0x89d86fd7e007e889:0x87de34571148c2bb']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d87e999878b791:0xb12ec02904de1ec1?authuser=-1&hl=en&gl=us
842,New_York,The Sullivan Event Center,"The Sullivan Event Center, 283 Rock Hill Dr, Rock Hill, NY 12775",0x89dcc82b0ef5d8ff:0xcd198948b65e9a7d,Warmly decorated rooms & suites in a polished hotel with 2 restaurants & an indoor pool.,41.623656,-74.5912791,"['Hotel', 'American restaurant', 'Italian restaurant']",4.3,98,,"['0x89dcc9d53eaf0f7f:0xc09c8d0651745084', '0x89dcb735b30f203d:0x575cfa6903b89207', '0x89dcb0b915c974a9:0xf99e9bdd7ba76914', '0x89dcb3c3aac88ebd:0xe0808361dd55af68']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dcc82b0ef5d8ff:0xcd198948b65e9a7d?authuser=-1&hl=en&gl=us
843,New_York,New Ebony Hotel,"New Ebony Hotel, 142 W 112th St, New York, NY 10026",0x89c2f6175614170d:0x971f716f464b1d23,,40.8004194,-73.95405099999999,['Hotel'],3.3,248,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f6175614170d:0x971f716f464b1d23?authuser=-1&hl=en&gl=us
844,New_York,Holiday Inn Buffalo-Downtown,"Holiday Inn Buffalo-Downtown, 620 Delaware Ave, Buffalo, NY 14202",0x89d3125796e4f163:0xe22371ed89ded0d7,"Traditional hotel offering a pool & casual restaurant, plus free airport shuttle service & parking.",42.9010884,-78.8739514,['Hotel'],3.7,84,,"['0x89d31257944c54a9:0x1dfa88e1720551a2', '0x89d3124f7db20d53:0x3dee1c5e5365d7ba', '0x89d31257ce794d4f:0xa53f239a74f7fc18', '0x89d36dbf7a0c4505:0x6d1f4addb47d2dbc']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d3125796e4f163:0xe22371ed89ded0d7?authuser=-1&hl=en&gl=us
845,New_York,17 John St Associates,"17 John St Associates, 17 John St, New York, NY 10038",0x89c25a183a90dd95:0x5e007ece3643f3b4,,40.71,-74.00869999999999,"['Hotel', 'Professional services']",4.7,25,,"['0x89c25a17ea6d653d:0xa5f34e250179b0df', '0x89c25a10ac02e5b9:0xfad36691304b0f8b', '0x89c25a186dcaebd7:0xc40e8550aee41fba']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25a183a90dd95:0x5e007ece3643f3b4?authuser=-1&hl=en&gl=us
846,New_York,American Hotel,"American Hotel, 113 Ann St, Boonville, NY 13309",0x89d8dfd1f4d6133f:0x3e814895de8faef5,,43.4836557,-75.3310377,['Hotel'],4.6,24,,"['0x89d8dfd227b30109:0x192c37c60ea2f68', '0x89d8de2d3a622527:0xc4d7a9f35b6843bc', '0x89d8e083ba401a33:0xed59188ace983c11', '0x89d927091e79882f:0x239c29d369385301']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d8dfd1f4d6133f:0x3e814895de8faef5?authuser=-1&hl=en&gl=us
847,New_York,Midwood Suites,"Midwood Suites, 1078 E 15th St, Brooklyn, NY 11230",0x89c244c7ded1d263:0x5c3dac2dc6104026,"Simple rooms & suites featuring such perks such as flat-screen TVs, microwaves & minifridges.",40.6232665,-73.96128089999999,"['Hotel', 'Indoor lodging']",3.1,66,,"['0x89c244c99a2e779d:0xb1dcf99171491d6d', '0x89c244cc5ade280f:0xfa5c144d050ee4ea', '0x89c244c9b0b81985:0x72c737fdcaf4d4bf', '0x89c25ad6db0efec3:0x9f35fb8496361725']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c244c7ded1d263:0x5c3dac2dc6104026?authuser=-1&hl=en&gl=us
848,New_York,Days Inn by Wyndham Albany Airport,"Days Inn by Wyndham Albany Airport, 20 Airport Park Blvd, Latham, NY 12110",0x89de0d1933c5eb53:0x30862ff9c89c138a,"Simple rooms & suites with microwaves, plus free hot breakfast, Wi-Fi & an airport shuttle.",42.7541536,-73.8161447,"['Hotel', 'Lodge']",2.8,117,,"['0x89de0d45bd197603:0x2222f5535f40f32d', '0x89de0c3694733b5d:0x61f7e17ea17cd6c0', '0x89de0de599d5c959:0xe3542bdc960717c4']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89de0d1933c5eb53:0x30862ff9c89c138a?authuser=-1&hl=en&gl=us
849,New_York,Copperfield Inn Resort,"Copperfield Inn Resort, 307 Main St, North Creek, NY 12853",0x89df903680663c8d:0x1ffc93d6315ca700,"Conservative rooms with ski storage in a relaxed country hotel with a spa, a pool & a restaurant.",43.7016842,-73.9889522,"['Hotel', 'Massage spa', 'Resort hotel', 'Wedding venue']",3.5,73,,"['0x89df9035a6374eeb:0x5051f0d4cc8785d2', '0x89df90565316fd31:0x3c42c7b66ef1574d', '0x89df905126ceac91:0xb19b620e1e4849f1', '0x89df903682e8ec13:0x206daf321a528f23', '0x89df904b2034e95d:0x9c013e1341ef9ee8']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89df903680663c8d:0x1ffc93d6315ca700?authuser=-1&hl=en&gl=us
850,New_York,The Roxbury at Stratton Falls,"The Roxbury at Stratton Falls, 48 Co Rd 41, Roxbury, NY 12474",0x89dc677f2939d52d:0xc8d464bcbcded947,,42.2626609,-74.5984191,"['Hotel', 'Lodging']",4.9,47,,"['0x89dc67603ab72eb3:0x244e2a319d3ce2b1', '0x89dc42ca4dc191f5:0xff31735c5f5c21aa', '0x89dc4fe04ac3f8a5:0x3414e761efe140bb', '0x89dc5ee7fbf825fb:0xfabfca8185b682e', '0x89dc42cb8e2a3d9d:0xb117ab34638288f6']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dc677f2939d52d:0xc8d464bcbcded947?authuser=-1&hl=en&gl=us
851,New_York,Comfort Inn Batavia-Darien - Amusement Park Area,"Comfort Inn Batavia-Darien - Amusement Park Area, 4371 Federal Dr, Batavia, NY 14020",0x89d3f1e4861c801b:0x37331731c18aa4c2,"Basic hotel offering free breakfast & WiFi, plus an outdoor pool, a gym & a business center.",43.020697,-78.193302,['Hotel'],3.9,168,,"['0x89d3ee0451d809e1:0xd3061fcca499156c', '0x89d3ee0563140de3:0x39f52aa5b969e79', '0x89d3ee04f7c26c0f:0xedbb1be909a6d418', '0x89d3ee1019c27977:0xd04b690532ca33ff', '0x89d3ee059041c623:0xd4a2747612a62e92']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d3f1e4861c801b:0x37331731c18aa4c2?authuser=-1&hl=en&gl=us
852,New_York,"Country Inn & Suites By Carlson, Rochester-Henrietta, NY","Country Inn & Suites By Carlson, Rochester-Henrietta, NY, 4635 W Henrietta Rd, Henrietta, NY 14467",0x89d14bf5c9c6e703:0x6a113e7518858da2,"Straightforward lodging offering free breakfast & an airport shuttle, plus an indoor pool.",43.0604812,-77.6522014,['Hotel'],4.0,88,,"['0x89d14bf68f01cef1:0x62e5a97e1ad04cce', '0x89d14bf63f2bdf21:0xcca5272508bd33e9', '0x89d14b8f87657fdb:0x71f7c102dc0eb4df']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d14bf5c9c6e703:0x6a113e7518858da2?authuser=-1&hl=en&gl=us
