,name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,state,relative_results,url,category_hotel
88458,Equine Blvd,"Equine Blvd, 286 South St #3696, Agawam, MA 01001",0x89e6e39af1941009:0xc1e547b0ba51e85c,,42.0438919,-72.6290435,"['Hotel', 'Horseback riding service']",4.9,18,,,,,"['0x89e6e018be5608d5:0x99a63721d346bae1', '0x89e6b89af58d376b:0x4db3e5c309a461e7', '0x89e6e39890c96bc3:0xfa4a14418dcea781', '0x89e71cb1f313dae5:0x740aff9d995d616a', '0x89e6e2db4042cce9:0x4c1b4536dadf1f95']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e6e39af1941009:0xc1e547b0ba51e85c?authuser=-1&hl=en&gl=us,Hotel
89347,Four Points By Sheraton Harrisburg,"Four Points By Sheraton Harrisburg, 800 E Park Dr, Harrisburg, PA 17111",0x89c8bf501d77d2b7:0xb8e4c70e4ee2589f,,40.2736702,-76.81523589999999,"['Hotel', 'Restaurant']",5.0,3,,,,,"['0x89c8c715a72f85b9:0x17f9f80ba32cf44b', '0x89c8b8575c331913:0x68ffad2c3f219655']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c8bf501d77d2b7:0xb8e4c70e4ee2589f?authuser=-1&hl=en&gl=us,Hotel
89368,Marriott Hotel,"Marriott Hotel, 175 Railroad St, Santa Rosa, CA 95401",0x808437ff9f700001:0xa3985b7fdcb2caa6,,38.435521,-122.7207404,['Hotel'],2.3,3,,,,,"['0x808438088a440001:0xef051d9f044223ae', '0x808447562cce6d77:0x2a2af7c0b937ac56', '0x808437ff9f347191:0xf24f81fa2bce3f5c', '0x8084481f68f20473:0x64c099ada11ffd50', '0x8084387a9a0e73c5:0x6a4fc477db71777c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x808437ff9f700001:0xa3985b7fdcb2caa6?authuser=-1&hl=en&gl=us,Hotel
89464,MT CARROLL MOTEL,"MT CARROLL MOTEL, US-52, Mt Carroll, IL 61053",0x880827db634de51d:0xefec8c1051f1f534,,42.0814436,-89.99157749999999,['Hotel'],5.0,1,,,,,"['0x880827beeb1c5681:0x24ef5dffd983c8', '0x87e29db98830b1db:0xf6c78079baf178d', '0x88082772e684a603:0xfc0c51c779612bf4', '0x87e29b5f6fca6fa7:0x40f04950d065924b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x880827db634de51d:0xefec8c1051f1f534?authuser=-1&hl=en&gl=us,Hotel
89470,The Hermitage Inn,"The Hermitage Inn, 203 Virginia Ave, Petersburg, WV 26847",0x89b53b5ca7b85313:0x3875f88eb308eb36,,38.992901599999996,-79.1201784,['Hotel'],3.4,33,,,,,"['0x89b53b184e8ab855:0x23a6b26d987bdb94', '0x89b53b43ae85db03:0x1fdf069605d7ee26', '0x89b53b447d11a51b:0xd2f7e28d23c8162b', '0x89b53baf0081bba7:0x44de19f2d03b0a4f', '0x89b53b6a45d6ad27:0x12de56a3ef89e37a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b53b5ca7b85313:0x3875f88eb308eb36?authuser=-1&hl=en&gl=us,Hotel
89807,Captain's Cove Motel Marina,"Captain's Cove Motel Marina, 13179 Harbor Rd, Henderson, NY 13650",0x89d8161a942f99d1:0xc9ae56e039a91c27,,43.8596362,-76.2003312,"['Motel', 'Hotel']",4.2,6,,,,,"['0x89d83df52305f867:0x27bd43b7f2675030', '0x89d81316485a8457:0x71870fe2b182886e', '0x89d81312821ab3bd:0xb2529e453d0af1ed', '0x89d83debc92b0a27:0xbf84cfaf74a0a7d6']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d8161a942f99d1:0xc9ae56e039a91c27?authuser=-1&hl=en&gl=us,Hotel
89991,Ten White Street,"Ten White Street, 10 White St, Eureka Springs, AR 72632",0x87ced2cb6f359437:0x8afbfb00383d42f8,,36.404379899999995,-93.74206079999999,['Hotel'],4.9,8,,,,,"['0x87ced2cfd6b46ebb:0x6436fefa0d604da8', '0x87ced2cb30ac20a3:0xfb4c76441b93dfdc', '0x87ced2cec93f8a89:0x7a46bc23a732f02b', '0x87ced2c95e047467:0xbebde4a23903d16b', '0x87ced2cbe1f5eb5d:0x9ea26db14d0aa838']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x87ced2cb6f359437:0x8afbfb00383d42f8?authuser=-1&hl=en&gl=us,Hotel
90112,CanvasBack,"CanvasBack, 305 N Hillside Dr, North Myrtle Beach, SC 29582",0x89007d44cff0ecc3:0xe99dc583ac0ab4f8,,33.8221554,-78.6688733,['Hotel'],4.7,6,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89007d44cff0ecc3:0xe99dc583ac0ab4f8?authuser=-1&hl=en&gl=us,Hotel
90286,"Cabin #51, Lake Hope State Park","Cabin #51, Lake Hope State Park, McArthur, OH 45651",0x8847dc89316e5359:0xbc756a70ea3cea92,,39.3316385,-82.3502219,['Hotel'],4.6,18,,,,,"['0x8847dc608528b86f:0x86dcccaf3b46110d', '0x8847dc85ee8892e7:0xda8d9171dbe0dedd', '0x8847c41a7b8f6323:0xdc3371ee58d6a7b', '0x8847ddebfacd5e63:0xc69b944b02f379d0', '0x8847dd871c73a01b:0x5597d1e37755fc79']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8847dc89316e5359:0xbc756a70ea3cea92?authuser=-1&hl=en&gl=us,Hotel
91444,Rhw Management Inc,"Rhw Management Inc, 6704 W 121st St, Leawood, KS 66209",0x87c0ea12bd9162a1:0xe4606eec6285d99b,,38.9060129,-94.6643563,"['Property management company', 'Hotel']",4.5,4,,,{'Accessibility': ['Wheelchair accessible entrance']},,"['0x87c0f043c098f935:0x425fc70d8702e290', '0x87c0ea4bfe180f69:0x99c2ddbaeefda874', '0x87c0e9606ed73605:0x4b0ae73dc7faa161', '0x87c0f06ad1a1beb9:0x47a518ddfa18bc06', '0x87c094c420e33de5:0xf041beebfc69c9cb']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c0ea12bd9162a1:0xe4606eec6285d99b?authuser=-1&hl=en&gl=us,Hotel
91783,Rodeway Inn,"Rodeway Inn, 102 Rogers Ln, Livingston, MT 59047",0x53457b7cbdd40ec7:0x8e714d967bd97d5f,"Relaxed rooms with microwaves, plus a restaurant, a heated indoor pool & free continental breakfast.",45.647073,-110.57449899999999,"['Hotel', 'Lodge', 'Motel']",2.8,13,,,,,"['0x53457c9d5ad7899b:0x442cfac44828adc6', '0x53457b7b7f26c955:0x8988b112986e80ba', '0x534ff2c361588685:0xb803a33f362391b3', '0x53457b977cf53391:0xd8fbaeb5ce357c7', '0x534f8c5a75a31c0f:0xf330301d3c3ee183']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x53457b7cbdd40ec7:0x8e714d967bd97d5f?authuser=-1&hl=en&gl=us,Hotel
91859,Oak Park Motel,"Oak Park Motel, 926 Oak St, Lincoln, NE 68521",0x8796bf284471fa25:0x7171863a2bbc7f1c,,40.836103,-96.70836899999999,"['Motel', 'Hotel']",2.4,38,,,,,"['0x8796bed2784c1c45:0x5a4c97eafdd71b82', '0x8796be8db4750615:0x85f08a7f89ff9270', '0x8796bbf1986d349f:0x6e9fe493c885e85e', '0x8796beac76fa9feb:0x5aed880eccc27303']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8796bf284471fa25:0x7171863a2bbc7f1c?authuser=-1&hl=en&gl=us,Hotel
91906,Falls Motel,"Falls Motel, 2568 US-131, Boyne Falls, MI 49713",0x4d4aa04728ffd2e5:0x7d40f0f091efb20d,,45.165666599999994,-84.91788749999999,['Hotel'],3.4,5,,,,,"['0x4d4aa0474c1cb8d1:0xd5ca522fe188b03d', '0x4d4aa0446dae77df:0x5318f56eb306f4a1', '0x4d4aa040d771f42f:0x6e44a893d687946f', '0x4d4a9858fd3e67e3:0x61bb5fdbb16a98da']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4d4aa04728ffd2e5:0x7d40f0f091efb20d?authuser=-1&hl=en&gl=us,Hotel
93491,Sierra Motel,"Sierra Motel, 229 Main St, Chester, CA 96020",0x809d6a263f5f1e9f:0xdf0658b4e15d8ba8,,40.308833299999996,-121.22957939999999,"['Motel', 'Hotel']",1.0,1,,,,,"['0x809d6a24f7305917:0x61be26924a2c615d', '0x809d6a29da37e5ab:0x2f7eb007593818fa', '0x809d6a267d792ccd:0xe06415506f8011a9', '0x809d6a241f8ec14b:0x14dc9e0c34392902']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x809d6a263f5f1e9f:0xdf0658b4e15d8ba8?authuser=-1&hl=en&gl=us,Hotel
94431,Azusa Street,"Azusa Street, 244 San Pedro St, Los Angeles, CA 90012",0x80c2c637e2e13ba1:0xb36037aa062dc5e7,,34.0485636,-118.2418785,['Hotel'],5.0,1,,,,,"['0x80c2c6481a6924a1:0xd71609ede6922d48', '0x80c2c648f6582865:0x221ea8adb55c2fb5', '0x80c2c708d4482105:0x6474ed88f7ff3887', '0x80c2c7117601ac23:0x86c970273c9a0f58', '0x80c2c7781564ee1b:0xa8292c12fe0a4aef']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c637e2e13ba1:0xb36037aa062dc5e7?authuser=-1&hl=en&gl=us,Hotel
94959,Guest Quarters at The Bridges Golf Club,"Guest Quarters at The Bridges Golf Club, 6729 York Rd, Abbottstown, PA 17301",0x89c85820bb45800d:0xbb9b7190382b81e,,39.8772382,-77.0093732,['Hotel'],3.6,8,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c85820bb45800d:0xbb9b7190382b81e?authuser=-1&hl=en&gl=us,Hotel
95446,Lazy J Grand Lodge,"Lazy J Grand Lodge, 31725 266th St, Ideal, SD 57541",0x87817735be77a479:0x484f92e2c50d525b,,43.5397524,-99.81742469999999,"['Lodge', 'Hotel', 'Hunting club', 'Hunting preserve']",5.0,18,,,,,"['0x87815dfcc186c31b:0x34bae5b36342cd03', '0x87817e14b7d835c5:0xc8adc18b0bc13813', '0x87815e66ace9f00b:0x6d57ed43745cc75d', '0x8781ad9f5a4816f1:0xd097e48499967c99', '0x87815e652ca676f9:0xdf28257e61176bd9']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x87817735be77a479:0x484f92e2c50d525b?authuser=-1&hl=en&gl=us,Hotel
95584,Marriott Hotel,"Marriott Hotel, 5301 N Riverside Dr, Fort Worth, TX 76137",0x864e77b6f6155555:0x3f3f014bdf754162,,32.8403099,-97.301254,['Hotel'],3.7,3,,,,,"['0x864e6df4e753bc0b:0x8a087113c0d43d2d', '0x864e76cf0e97245f:0x13e143fde487d379', '0x864e77e60f5ef27d:0xad2a862795c85462', '0x864e7141a93877d3:0x4aaa165e4b2034ea', '0x864e74c527a2e5f5:0x5d72e4107a73e06f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x864e77b6f6155555:0x3f3f014bdf754162?authuser=-1&hl=en&gl=us,Hotel
95857,Music Hill Ranch,"Music Hill Ranch, 16219 Flint Rock Rd, Austin, TX 78738",0x865b39d809cf0a73:0x9ce56bb9720a2253,,30.329634,-97.98942199999999,"['Event venue', 'Art gallery', 'Hotel', 'Recording studio']",5.0,7,,,{'Accessibility': ['Wheelchair accessible entrance']},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x865b39d809cf0a73:0x9ce56bb9720a2253?authuser=-1&hl=en&gl=us,Hotel
95978,Crosby Lodge,"Crosby Lodge, 810 4th St SE, Crosby, ND 58730",0x53204ab55b3350c7:0xc2be5d04d27f8b9c,,48.9047936,-103.2886568,['Hotel'],4.5,28,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x53204ab55b3350c7:0xc2be5d04d27f8b9c?authuser=-1&hl=en&gl=us,Hotel
96409,Circ Hotel,"Circ Hotel, 1780 Polk St 290, 290, Hollywood, FL 33020",0x88d9ab0a9b07d393:0xe081a8f5082adbb4,,26.013168999999998,-80.142377,['Hotel'],3.6,8,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9ab0a9b07d393:0xe081a8f5082adbb4?authuser=-1&hl=en&gl=us,Hotel
96667,Mallardee Farm Bed And Breakfast,"Mallardee Farm Bed And Breakfast, Mallardee Blvd, Williamsburg, VA 23188",0x89b0f505e0e9a7af:0x9604d31fa5f95004,,37.2680502,-76.83127499999999,['Hotel'],4.9,8,,,,,"['0x89b08902539283ef:0x135d1c7f56cc31ac', '0x89b08903ac0a129b:0xaa4a1119aec0323a', '0x89b089a165b47f79:0xef18b556c551ac03']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b0f505e0e9a7af:0x9604d31fa5f95004?authuser=-1&hl=en&gl=us,Hotel
96895,The Johnny Knight Treehouse,"The Johnny Knight Treehouse, 130 Johnny Brown Rd, Mendenhall, MS 39114",0x8882980aa05d53e1:0xc3f3fe6e2c039e6a,,31.9928302,-89.86816139999999,['Hotel'],4.8,13,,,,,"['0x8882b9555ca46feb:0xc529bf75148156f0', '0x8882b8fd43347eef:0x8a40c4e2d2a647b5', '0x862832c2c3420baf:0x2670aebf34ab66cc', '0x8882a271f3854e35:0x5ec1c48f145aae5a', '0x8883231fe8ffa8db:0x3c0c10e1e7657c03']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8882980aa05d53e1:0xc3f3fe6e2c039e6a?authuser=-1&hl=en&gl=us,Hotel
97377,The Horse Hotel,"The Horse Hotel, 9177 Gross Rd, Dexter, MI 48130",0x883cb612c11139f5:0x104a6cd0183a837,,42.298719,-83.911694,['Hotel'],3.8,4,,,,,"['0x883caeda5f0a0ff3:0xb1bd12f36f17055c', '0x883ccc01b579aad5:0x9729a6ff33fd1c5f', '0x883cb7d153af2817:0x7a72b925b18992e6', '0x883d1917e95a5999:0x8b9a5b084234fb5b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x883cb612c11139f5:0x104a6cd0183a837?authuser=-1&hl=en&gl=us,Hotel
97921,Hotel flamingo,"Hotel flamingo, Las Vegas, NV 89101",0x80c8c3753fd386c5:0x356124dc56fba180,,36.1699412,-115.1398296,['Hotel'],4.0,7,,,,,"['0x80c8c6a8ece1d073:0xdd53ed089f9bd29c', '0x80c8c715c38020b9:0x9c319b96fae1127a', '0x80c8ea83233e17b3:0x18fb77011da4411f', '0x80c8dd6fa669e63d:0xea0ce7dccf93c46e']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c3753fd386c5:0x356124dc56fba180?authuser=-1&hl=en&gl=us,Hotel
98263,Gateway Gathering,"Gateway Gathering, 394 RM 1376, Fredericksburg, TX 78624",0x865b951b2071f547:0xb6b1cc6678bd9f29,,30.2195547,-98.8051648,"['Event venue', 'Hotel', 'Indoor lodging', 'Homestay', 'Wedding venue']",4.0,8,,,{'Accessibility': ['Wheelchair accessible entrance']},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x865b951b2071f547:0xb6b1cc6678bd9f29?authuser=-1&hl=en&gl=us,Hotel
99982,hotel pro,"hotel pro, 7600 Southland Blvd, Orlando, FL 32809",0x88e77c360b7639fb:0x3a67a08b844ab654,,28.4542298,-81.4074176,['Hotel'],4.1,7,,,,,"['0x88e77c360b7639fb:0x892219c3a4b10d0c', '0x88e763128d7739d7:0xf4f0c8b6b8490a8d', '0x88e77ecf6fddc313:0x3c4efb830c3d0f1d']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77c360b7639fb:0x3a67a08b844ab654?authuser=-1&hl=en&gl=us,Hotel
99988,Hyatt Regency Hotel,"Hyatt Regency Hotel, 7800 E Tufts Ave, Denver, CO 80237",0x876c8702235ca27b:0xd031ed80126c546c,"Contemporary quarters in a polished business hotel offering 2 eateries, an indoor pool & a 24/7 gym.",39.6302342,-104.89866529999999,['Hotel'],4.1,8,,,,,"['0x876c8677e2ddbf81:0x53294452c945d00a', '0x876c792fb9ef6131:0xdddec4472211d770', '0x876c63482b19379b:0xa48efb4f10e5456e', '0x876c87027d103f83:0xfb74014b01bb6104', '0x876c78d3e9e57385:0x9bf3ee010e09773f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x876c8702235ca27b:0xd031ed80126c546c?authuser=-1&hl=en&gl=us,Hotel
100028,Chicken Ranch,"Chicken Ranch, 203 Lacoste Ct, Dauphin Island, AL 36528",0x889a2de29d94c3a1:0xddaa979053df78a5,,30.2550299,-88.1169946,['Hotel'],3.0,2,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889a2de29d94c3a1:0xddaa979053df78a5?authuser=-1&hl=en&gl=us,Hotel
100318,Desmond Hotel Albany,"Desmond Hotel Albany, NY-32, Albany, NY 12204",0x89de097ee1e4fbab:0x7b9e877895ced5e1,,42.664884,-73.7436851,['Hotel'],5.0,1,,,,,"['0x89de0ca93762eb79:0xae17d54ce65192e5', '0x89de6ddebeb731f1:0x87c658aa40486088']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89de097ee1e4fbab:0x7b9e877895ced5e1?authuser=-1&hl=en&gl=us,Hotel
101986,Hans and Franz Lodges Leavenworth Vacation Rentals,"Hans and Franz Lodges Leavenworth Vacation Rentals, 1217 Front St, Leavenworth, WA 98826",0x549a4d733ab7c525:0xa0b078636353301c,,47.597828899999996,-120.6556468,"['Lodge', 'Hotel', 'Indoor lodging', 'Vacation home rental agency', 'Visitor center']",5.0,18,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x549a4d733ab7c525:0xa0b078636353301c?authuser=-1&hl=en&gl=us,Hotel
102409,The Sand Castle,"The Sand Castle, 115 NW Lois Ln, Yachats, OR 97498",0x54c1ea567ea9bc11:0xcde9557f82724532,,44.3526872,-124.09510239999999,"['Hotel', 'Vacation home rental agency']",4.8,8,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54c1ea567ea9bc11:0xcde9557f82724532?authuser=-1&hl=en&gl=us,Hotel
102659,Gentry Hotel,"Gentry Hotel, 180 E Bay St, Charleston, SC 29401",0x88fe7a0c27e187b1:0x62dfbda3630bdd4b,"Genteel hotel in an historic area, offering bright quarters with modern art & exposed brick walls.",32.7793783,-79.9269569,['Hotel'],5.0,2,,,,,"['0x88fe7a0e9ea9aaab:0x34653887fbe0f029', '0x88fe7a6d1be06d53:0x226f07d081bc4e4c', '0x88fe7a13a66579c3:0x1989f49204a92b1']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88fe7a0c27e187b1:0x62dfbda3630bdd4b?authuser=-1&hl=en&gl=us,Hotel
103429,New Ashford Motor Inn,"New Ashford Motor Inn, 259 US-7, New Ashford, MA 01237",0x89e0b2455d6a681b:0x62b0da0b367a1f92,,42.603045,-73.2397648,"['Motel', 'Hotel']",4.4,8,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e0b2455d6a681b:0x62b0da0b367a1f92?authuser=-1&hl=en&gl=us,Hotel
103772,FairBridge Inn Express Macon,"FairBridge Inn Express Macon, 105 Riverside Pkwy, Macon, GA 31210",0x88f3f8b9e4ef621b:0xc40505d858052c82,,32.901924,-83.6897,['Hotel'],3.4,25,,,,,['0x88f3ffcf2c768c4b:0x841f6a0a4bf0bd8e'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f3f8b9e4ef621b:0xc40505d858052c82?authuser=-1&hl=en&gl=us,Hotel
104025,Bella Virginia,"Bella Virginia, 131 Old Fifth Cir, Charlottesville, VA 22903",0x89b3866d72c710a5:0xf9e49b26ebdf5d5a,,38.0156816,-78.50015239999999,['Hotel'],5.0,1,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b3866d72c710a5:0xf9e49b26ebdf5d5a?authuser=-1&hl=en&gl=us,Hotel
104084,FROG HOLLOW FARM BED & BREAKFAST,"FROG HOLLOW FARM BED & BREAKFAST, 401 Frogtown Rd, Kintnersville, PA 18930",0x89c4104ca6467f7b:0xc88c8dd8ebae5a74,,40.523882,-75.1861713,"['Guest house', 'Hotel', 'Inn']",4.9,8,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c4104ca6467f7b:0xc88c8dd8ebae5a74?authuser=-1&hl=en&gl=us,Hotel
104135,Rodeway Inn & Suites,"Rodeway Inn & Suites, 335 N Martin Luther King Hwy, Lake Charles, LA 70601",0x863b9b4b2ea75dc9:0xb9d4c03c95d87d87,,30.2406008,-93.18135199999999,"['Hotel', 'Motel']",2.6,156,,,,,"['0x863b8479beaa75a9:0x3cae31366db846eb', '0x863b83f100f66b57:0x81d7bfeef32a9910', '0x863b8509f2984675:0x8e01d6db481257ab']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x863b9b4b2ea75dc9:0xb9d4c03c95d87d87?authuser=-1&hl=en&gl=us,Hotel
104218,Maverick Suites,"Maverick Suites, 245 Newbury St, Boston, MA 02116",0x89e37a0f0247fcf9:0xbd55751109b369bc,,42.3498434,-71.0826512,"['Guest house', 'Hotel', 'Short term apartment rental agency']",4.8,18,,,,,"['0x89e37a05be5e511f:0x4224f48ad76c308d', '0x89e37a0fb483d37f:0x71177d41b2a242db', '0x89e37a16aacbf4b9:0xb0c920a3b927d486', '0x89e37a0bff0970e5:0x9b3978e36a02e6f3', '0x89e370907e7afcaf:0x46a64295b14bbe8']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e37a0f0247fcf9:0xbd55751109b369bc?authuser=-1&hl=en&gl=us,Hotel
104430,Holiday Inn Express Andrews Lakeside Park,"Holiday Inn Express Andrews Lakeside Park, 1675 S Main St, Andrews, TX 79714",0x86fb8e0c88db23c7:0xa88d2fef13de646e,"Laid-back rooms & sleek suites with microwaves in a modern hotel, plus an outdoor pool & a gym.",32.3078812,-102.5432167,"['Hotel', 'Inn']",4.1,17,,,,,"['0x86fb8e70126462ff:0x76809e4fda965201', '0x86fb8e8c2feb96ff:0x5e01aacaa0411400', '0x86fb8e8ba8cd8e7b:0x6f12883f5bb33b5d', '0x86fb8e8699624735:0x226721777b03f548']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x86fb8e0c88db23c7:0xa88d2fef13de646e?authuser=-1&hl=en&gl=us,Hotel
105022,Parker Branch Lake Cabins,"Parker Branch Lake Cabins, County Rd 2917, Athens, TX 75752",0x864905636fdb7273:0x56800c3c82dbb739,,32.3960668,-95.8689862,['Hotel'],5.0,8,,,,,"['0x86491feffcd4ec4d:0xf10b702ababd53a5', '0x8649111ec7b2b16b:0x105d20deca57019d', '0x86485198354eee73:0xdddc90ef2cf79d49', '0x864975de53cef91d:0x99646ccda03e2c96']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x864905636fdb7273:0x56800c3c82dbb739?authuser=-1&hl=en&gl=us,Hotel
105953,Lemon Hotel,"Lemon Hotel, 9 Hotel Lane, Paint Bank, VA 24131",0x884dadf050b435df:0x4b7e52ad0e7f6225,,37.5704777,-80.2628603,"['Hotel', 'Lodging']",5.0,3,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x884dadf050b435df:0x4b7e52ad0e7f6225?authuser=-1&hl=en&gl=us,Hotel
106605,Clarion inn,"Clarion inn, 147-05 Guy R Brewer Blvd, Jamaica, NY 11434",0x89c2669478c18803:0xa7e26a6b6440bc6d,,40.6600611,-73.76772869999999,['Hotel'],5.0,1,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2669478c18803:0xa7e26a6b6440bc6d?authuser=-1&hl=en&gl=us,Hotel
106971,Gables by the Sea,"Gables by the Sea, 6937 NE Logan Rd, Lincoln City, OR 97367",0x54eaed3770ab6377:0xf927d00079e3b140,,45.0155617,-124.0082599,['Hotel'],4.6,18,,,,,"['0x54ea8d7239e77721:0x362ebebd313a5350', '0x54ea8da723c1d61f:0x7ef184699000d083', '0x54ea92a4516de8a7:0xfda5d97ab6bd08a6', '0x54ea8c342efe7bd7:0xaa5d57a265e44167']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x54eaed3770ab6377:0xf927d00079e3b140?authuser=-1&hl=en&gl=us,Hotel
107297,Redtown River Cabin,"Redtown River Cabin, 101 Log Country Cove, Burnet, TX 78611",0x865afe803756841b:0x761b8bd5e9fdea13,,30.6722225,-98.3975445,['Hotel'],4.3,7,,,,,"['0x865afe83d90e1fb7:0xc1ee743c1a39e27d', '0x865afe8311be23b7:0x57a70a233afcdd8e', '0x865b1d75369a9c59:0x9816671db8951386', '0x865affad2ebbce8f:0xc834a1f856e82378', '0x865af953c5f6ea01:0xc16fbc210026e3a6']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x865afe803756841b:0x761b8bd5e9fdea13?authuser=-1&hl=en&gl=us,Hotel
107541,Mountain Moonshine Cabin,"Mountain Moonshine Cabin, 975 Overlook Dr, Rileyville, VA 22650",0x89b5b4c58b21a3cf:0x5e029bf62d657db3,,38.7480805,-78.3542782,['Hotel'],4.5,6,,,,,"['0x89b452fb78c727b5:0xedd807cbec49427f', '0x89b45bd0b82cfd93:0xe47095d63330d1aa', '0x89b44f72e27e965f:0xa30c400de828e3f5']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b5b4c58b21a3cf:0x5e029bf62d657db3?authuser=-1&hl=en&gl=us,Hotel
108018,Cooper Hotels,"Cooper Hotels, 1661 Aaron Brenner Dr #200, Memphis, TN 38120",0x887f9b35de8ce323:0x6df37f3dbae3764f,,35.103206,-89.84613399999999,['Hotel'],5.0,3,,,,,"['0x887f8460ebeabf73:0x34ff25754dc55cc9', '0x887f84c0f0875bcd:0x356fa1a358565f02']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x887f9b35de8ce323:0x6df37f3dbae3764f?authuser=-1&hl=en&gl=us,Hotel
108478,White House Inn on the Waterfront,"White House Inn on the Waterfront, 1103 Krueth Way, Homer, AK 99603",0x56c12deca92d40df:0x89ed4b63dc7962e5,,59.635548899999996,-151.5152226,['Hotel'],4.9,8,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x56c12deca92d40df:0x89ed4b63dc7962e5?authuser=-1&hl=en&gl=us,Hotel
108589,Studio Suites,"Studio Suites, 319 Bendix Dr, Salisbury, NC 28146",0x8853f33269908793:0xcca2637c97cae4a2,,35.6551715,-80.46169979999999,['Hotel'],3.0,6,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8853f33269908793:0xcca2637c97cae4a2?authuser=-1&hl=en&gl=us,Hotel
108770,El Nido,"El Nido, 5211 17th Ave NE, Seattle, WA 98105",0x549014624f56f7d3:0x579bd741292336,,47.666795799999996,-122.31006169999999,['Hotel'],5.0,2,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x549014624f56f7d3:0x579bd741292336?authuser=-1&hl=en&gl=us,Hotel
109005,Storbakken Lodging Inc,"Storbakken Lodging Inc, 330 Wiley Ave S, Lidgerwood, ND 58053",0x52ce9bfcc996868f:0x96aaec1f71a78a85,,46.071542799999996,-97.15270079999999,['Hotel'],4.2,15,,,,,"['0x52cea66c2ec53399:0x66b79d556eaca924', '0x52ce7018e88e515f:0xf6e3d7f1181fa5f', '0x52c948df634ac8d7:0x9be57338c62c1acc', '0x52cc4733dcb4de23:0x123e1f4edae5e7a9']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x52ce9bfcc996868f:0x96aaec1f71a78a85?authuser=-1&hl=en&gl=us,Hotel
